"setting","date","source","indicator_abbr","indicator_name","dimension","subgroup","estimate","se","ci_lb","ci_ub","population","flag","setting_average","iso3","favourable_indicator","indicator_scale","ordered_dimension","subgroup_order","reference_subgroup","whoreg6","wbincome2024","dataset_id","update"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","0-9 years",0.0161917324140654,0.0020946964947167,0.0125551291334286,0.0208594292202066,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,1,1,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","10-17 years",0.0082574472644899,0.0014917743857114,0.0057898750607387,0.0117642239475595,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,1,2,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","18-59 years",0.0057127913477205,0.0007986451081396,0.0043412237173374,0.0075144220517213,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,1,3,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","60+ years",0.007575134853697,0.0011016424497912,0.0056927113442199,0.0100737177433577,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,1,4,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Rural",0.0113648281699535,0.001659979819697,0.0085287874054108,0.0151295345565826,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Urban",0.0034931184392818,0.0010451976985795,0.0019407746178775,0.0062793047712067,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,1,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Berat",0.0010894190402605,0.000798991744026,0.0002581027512983,0.0045860173329658,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Dibër",0.0189010687692334,0.0057730821546553,0.0103494723931383,0.0342739924507232,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Durrës",0.0025488160900525,0.0012795901684198,0.0009507369810793,0.0068147585607822,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Elbasan",0.0178918817461829,0.005683127975795,0.0095646809156406,0.033225701954015,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Fier",0.0017486389608175,0.0007982356068104,0.0007135184234925,0.0042790066722973,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Gjirokastër",0.0012180529988072,0.0013096285287412,0.000147449230232,0.0099845028443651,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Korçë",0.0080350759442162,0.0030138689430502,0.0038419010610493,0.0167279654004946,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Kukes",0.0348343209013627,0.0093014133971886,0.0205399819065441,0.0584825100717446,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Lezhë",0.0060146266489979,0.004514856312841,0.0013727434894643,0.025945069172838,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Shkodër",0.0151850537546337,0.0039672134088712,0.0090781886886941,0.0252951190918029,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Tirane",0.0023073236961868,0.0010393629521954,0.0009525401539926,0.0055782366180285,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2009","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Vlorë",0,NA,NA,NA,NA,"Survey used to calculate MPI: DHS",0.0078036683926114,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","0-17 years",1.43858592558459,0.31713291817465,0.93225029182479,2.21378364767429,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","18+ years",0.49740390675481,0.1013130606834,0.3333943240981,0.74149589643176,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,1,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","0-9 years",2.25636382500234,0.53826990741322,1.40974597023461,3.59288633987436,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,1,1,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","10-17 years",0.62931121474443,0.16459467870492,0.37639374794295,1.05038451508625,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,1,2,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","18-59 years",0.56733178552817,0.12647371478577,0.36612664279347,0.87813480676403,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,1,3,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","60+ years",0.33973928141845,0.07446641843804,0.2209096340705,0.52215416445871,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,1,4,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Rural",0.68849542963814,0.13522467431788,0.46806662230544,1.01167667219886,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Urban",0.70593077043669,0.22144880165857,0.38099344438222,1.3043683169012,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,1,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Berat",0.46741929099696,0.29129206138697,0.13724843496787,1.57930242173382,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Dibër",1.75700390032588,0.46358748759815,1.04474278448461,2.94042516002979,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Durrës",1.168909203722,0.60587168978174,0.42079235554807,3.20428642250449,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Elbasan",0.46459175323663,0.22950903125478,0.17592569877247,1.22111874770362,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Fier",0.83579145591302,0.70227013914447,0.15954275940922,4.25623799499964,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Gjirokastër",0.44310600548787,0.3285152012888,0.10310786836827,1.88311360589866,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Korçë",0.08239738860799,0.06138519424804,0.01908598486335,0.35497765989239,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Kukes",1.95980867053327,0.69942886370126,0.96900971589423,3.92354822687533,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Lezhë",0.63913303227237,0.35363204148994,0.21519533206356,1.8824780420682,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Shkodër",0.62198520332346,0.47934611277089,0.13644167756745,2.78716741872844,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Tirane",0.67687519412666,0.30183616491149,0.28156814264174,1.61816678782453,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Vlorë",0.12484164302058,0.12575586995614,0.01726704880816,0.89660142496551,NA,"Survey used to calculate MPI: DHS",0.69868923748504,"ALB",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","0-17 years",0.0056499387091336,0.0012192075371474,0.0036977100128673,0.0086239369228124,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","18+ years",0.0019346715627389,0.0004011215286202,0.0012877669033115,0.0029056007930967,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,1,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","0-9 years",0.0088108183618255,0.0020553738516082,0.0055698659284393,0.0139112112520267,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,1,1,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","10-17 years",0.0025219256278874,0.0006520897419217,0.0015178744128395,0.0041873563772758,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,1,2,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","18-59 years",0.0022270968012106,0.000501602009145,0.0014311901982011,0.0034640836971171,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,1,3,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","60+ years",0.001275347749815,0.0002804058369598,0.0008283101543092,0.00196317674351,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,1,4,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Rural",0.0027777335896706,0.0005680530099286,0.0018591258550832,0.0041483457471419,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Urban",0.0026958401251911,0.0008494049710402,0.0014520071776065,0.0049998426219245,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,1,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Berat",0.0016461849740118,0.0010206259440041,0.0004871842820324,0.0055471206394028,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Dibër",0.0074970994110455,0.0020466793554232,0.0043835194715565,0.0127938123215781,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Durrës",0.004147693159677,0.0020611410369265,0.0015618255154207,0.0109678735874361,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Elbasan",0.0018815563092313,0.0009369230298013,0.0007076634630099,0.004993007228889,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Fier",0.0035496877918535,0.0029608107138867,0.0006886527838853,0.0180819299510581,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Gjirokastër",0.0016523557483733,0.0012648190428649,0.000367435963481,0.0073973755798481,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Albania","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Korçë",0.0002746579620268,0.0002046173141602,6.36442323078e-05,0.0011844632210075,NA,"Survey used to calculate MPI: DHS",0.0027298534678841,"ALB",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
